engine_id,cycle,rul,sensor_2,sensor_3,sensor_4,sensor_7,sensor_11,sensor_12,sensor_15,sensor_20,sensor_21
49,80,135,642.71,1591.58,1411.07,553.65,47.48,521.19,8.4636,39.0,23.2872
49,81,134,643.05,1596.82,1413.28,553.18,47.54,521.33,8.4389,38.87,23.2843
49,82,133,642.71,1587.19,1410.41,552.73,47.46,520.76,8.4584,38.96,23.2967
49,83,132,642.96,1584.66,1411.53,552.86,47.72,521.52,8.4427,38.64,23.1529
49,84,131,642.69,1594.57,1409.7,554.33,47.33,521.36,8.459,38.87,23.2499
49,85,130,642.75,1594.64,1407.77,553.11,47.51,521.28,8.4315,38.84,23.2652
49,86,129,642.9,1587.98,1405.42,553.41,47.4,521.3,8.4129,38.8,23.2511
49,87,128,642.13,1594.83,1411.49,552.99,47.55,521.33,8.4635,38.84,23.3938
49,88,127,642.73,1590.17,1411.61,553.02,47.53,521.13,8.43,38.88,23.24
49,89,126,642.35,1592.32,1404.61,553.79,47.49,521.03,8.3946,38.92,23.3491
49,90,125,642.55,1598.89,1412.16,553.3,47.38,521.17,8.4151,38.77,23.3834
49,91,124,642.89,1594.01,1403.77,553.47,47.65,521.62,8.4251,38.94,23.2363
49,92,123,642.65,1584.1,1410.7,553.45,47.38,521.04,8.4759,38.89,23.3538
49,93,122,643.02,1593.62,1408.16,553.84,47.56,521.32,8.4199,38.82,23.2435
49,94,121,642.85,1598.51,1404.21,553.04,47.75,521.34,8.4564,38.75,23.2999
49,95,120,642.59,1591.74,1404.04,553.72,47.6,521.34,8.4596,38.77,23.38
49,96,119,642.67,1591.06,1412.07,553.03,47.53,521.52,8.4166,38.77,23.3117
49,97,118,642.85,1590.23,1412.59,552.91,47.57,520.72,8.4448,38.76,23.3442
49,98,117,642.67,1583.72,1418.35,552.75,47.76,520.75,8.4657,38.76,23.2831
49,99,116,643.3,1589.48,1410.44,553.56,47.37,521.03,8.462,38.86,23.2351
49,100,115,642.55,1587.58,1408.95,552.86,47.75,521.48,8.437,38.94,23.3381
49,101,114,642.64,1584.88,1407.76,553.27,47.41,520.92,8.4571,38.73,23.1751
49,102,113,642.21,1595.3,1406.31,553.05,47.56,521.08,8.4576,38.6,23.3487
49,103,112,642.66,1589.73,1408.27,552.91,47.71,521.13,8.4765,38.7,23.2772
49,104,111,642.26,1586.04,1410.59,553.53,47.53,521.74,8.4437,38.75,23.1774
49,105,110,642.7,1594.92,1406.62,552.78,47.53,521.36,8.4663,38.81,23.304
49,106,109,643.03,1588.9,1416.69,553.77,47.61,521.69,8.4299,38.71,23.2877
49,107,108,642.65,1591.83,1408.18,553.26,47.61,521.43,8.4329,38.78,23.2249
49,108,107,642.33,1599.75,1405.7,552.96,47.64,521.66,8.4277,38.66,23.2367
49,109,106,642.72,1592.49,1411.15,553.02,47.64,521.66,8.4267,38.79,23.2572
49,110,105,642.73,1589.49,1409.69,552.65,47.64,521.18,8.4962,38.87,23.3109
49,111,104,642.99,1595.28,1407.06,552.8,47.54,521.33,8.413,38.74,23.2977
49,112,103,642.75,1592.07,1406.83,553.2,47.54,521.4,8.4154,38.95,23.2976
49,113,102,642.57,1592.95,1411.27,553.03,47.88,521.2,8.4695,38.66,23.3278
49,114,101,642.61,1588.87,1411.2,553.28,47.68,520.67,8.4543,38.61,23.2703
49,115,100,643.18,1587.02,1415.31,552.99,47.61,521.38,8.4637,38.8,23.3781
49,116,99,642.81,1590.1,1405.01,552.55,47.59,521.09,8.4257,38.71,23.3232
49,117,98,643.17,1596.81,1407.67,553.25,47.69,521.35,8.4291,38.66,23.2735
49,118,97,642.89,1588.57,1416.41,553.03,47.62,521.16,8.4205,38.63,23.2938
49,119,96,643.1,1583.6,1411.27,553.12,47.49,521.09,8.4241,38.89,23.2403
49,120,95,642.63,1594.69,1410.25,553.02,47.44,521.15,8.463,38.81,23.1605
49,121,94,642.88,1589.37,1413.19,553.43,47.62,521.24,8.4656,38.84,23.1794
49,122,93,642.21,1591.46,1413.56,552.96,47.72,521.32,8.4407,38.98,23.2443
49,123,92,642.99,1594.62,1411.09,553.06,47.77,520.94,8.4406,38.71,23.2554
49,124,91,642.49,1591.09,1411.18,553.0,47.64,521.1,8.4107,38.78,23.2694
49,125,90,643.12,1592.99,1409.5,552.81,47.72,520.89,8.4489,38.94,23.2548
49,126,89,643.05,1589.8,1403.94,552.52,47.62,521.25,8.4692,38.72,23.321
49,127,88,642.62,1581.8,1404.83,553.01,47.51,521.32,8.4298,38.81,23.2819
49,128,87,642.61,1592.03,1417.94,553.49,47.46,520.77,8.4433,38.94,23.2662
49,129,86,642.86,1583.56,1407.12,553.08,47.7,521.47,8.4198,38.99,23.2648
49,130,85,642.46,1586.31,1408.89,552.96,47.76,521.69,8.4593,38.66,23.2575
49,131,84,642.74,1591.85,1415.46,552.93,47.69,521.08,8.4677,38.56,23.2752
49,132,83,643.06,1595.34,1415.01,553.18,47.69,520.77,8.4841,38.69,23.2147
49,133,82,643.19,1589.07,1408.2,553.09,47.75,520.72,8.4609,38.85,23.4292
49,134,81,642.81,1595.47,1418.93,552.98,47.63,521.16,8.4287,38.7,23.3183
49,135,80,642.85,1589.96,1416.63,553.1,47.81,520.77,8.4724,38.62,23.1865
49,136,79,642.89,1590.77,1409.45,552.69,47.61,521.07,8.4506,38.58,23.1275
49,137,78,643.04,1587.7,1415.05,553.39,47.43,521.04,8.4435,38.73,23.2724
49,138,77,642.46,1595.26,1408.44,552.72,47.74,521.28,8.4309,38.94,23.3259
49,139,76,643.15,1591.5,1418.85,552.54,47.41,520.65,8.4672,38.79,23.2748
49,140,75,642.58,1597.01,1412.54,553.18,47.71,521.31,8.4738,38.86,23.2843
49,141,74,642.95,1587.88,1414.95,552.73,47.73,521.57,8.4181,38.86,23.2873
49,142,73,642.83,1592.21,1414.31,553.16,47.67,521.11,8.4615,38.68,23.3007
49,143,72,642.61,1591.78,1419.28,553.11,47.57,521.25,8.4429,38.72,23.277
49,144,71,643.31,1588.59,1415.31,553.4,47.63,521.18,8.4564,38.73,23.3002
49,145,70,642.58,1597.26,1412.29,552.48,47.82,520.72,8.4711,38.87,23.1744
49,146,69,642.83,1588.1,1420.95,552.25,47.61,520.88,8.4477,38.81,23.1877
49,147,68,643.06,1583.77,1413.08,552.65,47.68,521.1,8.4503,38.8,23.2493
49,148,67,643.71,1599.8,1419.15,552.58,47.95,521.08,8.4635,38.7,23.1896
49,149,66,642.32,1595.76,1406.58,552.41,47.9,521.08,8.4486,38.6,23.2546
49,150,65,642.72,1592.9,1411.83,552.59,47.85,521.08,8.4784,38.93,23.2818
49,151,64,642.37,1601.61,1407.43,552.94,47.85,520.32,8.4571,38.63,23.3411
49,152,63,642.93,1587.16,1420.99,552.4,47.69,521.08,8.4583,38.7,23.2323
49,153,62,642.79,1593.76,1415.15,552.76,47.73,520.69,8.4366,38.69,23.2917
49,154,61,643.25,1591.43,1412.76,553.06,47.62,520.88,8.4506,38.72,23.3045
49,155,60,642.57,1589.48,1415.94,552.41,47.56,520.8,8.4653,38.58,23.1464
49,156,59,642.79,1594.77,1415.85,552.36,47.57,521.02,8.4839,38.91,23.2816
49,157,58,642.49,1594.0,1413.11,552.13,47.79,521.0,8.4936,38.56,23.2103
49,158,57,642.93,1596.7,1414.66,552.06,47.68,520.69,8.4817,38.54,23.2619
49,159,56,642.86,1592.2,1421.05,552.51,47.77,520.57,8.5062,38.5,23.1741
49,160,55,643.1,1587.88,1412.96,552.02,47.64,521.21,8.508,38.69,23.2708
49,161,54,643.71,1597.09,1418.8,552.93,47.65,520.74,8.4427,38.8,23.2943
49,162,53,643.02,1594.63,1420.69,552.44,47.85,521.1,8.5198,38.6,23.2265
49,163,52,642.71,1596.12,1410.52,552.35,47.83,520.16,8.4981,38.58,23.1522
49,164,51,643.16,1593.52,1413.06,552.35,47.68,520.31,8.4667,38.59,23.1956
49,165,50,642.99,1598.2,1418.34,552.74,47.83,521.08,8.4564,38.87,23.243
49,166,49,642.91,1596.27,1420.58,552.5,47.71,520.46,8.4702,38.56,23.2507
49,167,48,643.04,1591.8,1419.46,552.12,47.71,520.88,8.459,38.68,23.1924
49,168,47,642.28,1594.04,1425.86,552.43,47.92,520.87,8.4911,38.83,23.1747
49,169,46,642.95,1588.35,1417.26,552.52,48.01,520.53,8.4834,38.73,23.1119
49,170,45,642.7,1596.33,1422.19,552.91,47.77,520.9,8.4831,38.72,23.2716
49,171,44,643.1,1595.11,1414.76,551.87,47.77,520.71,8.4644,38.76,23.1836
49,172,43,643.32,1600.19,1421.2,552.88,47.94,521.22,8.4647,38.73,23.1155
49,173,42,643.48,1600.94,1420.94,552.87,47.77,520.57,8.4889,38.66,23.2022
49,174,41,643.27,1594.78,1418.93,551.79,47.62,520.46,8.4934,38.57,23.2351
49,175,40,642.88,1598.03,1418.26,552.78,47.82,520.72,8.5106,38.68,23.1267
49,176,39,643.02,1594.53,1423.65,552.3,47.91,519.94,8.5042,38.55,23.1877
49,177,38,643.4,1600.06,1416.9,552.38,47.78,520.3,8.4835,38.62,23.1796
49,178,37,643.01,1599.47,1417.26,552.19,47.79,520.85,8.4558,38.62,23.1078
49,179,36,643.2,1595.24,1417.57,553.12,47.99,520.52,8.4878,38.37,23.1942
49,180,35,643.66,1591.83,1412.99,552.72,47.81,520.4,8.4653,38.6,23.2724
49,181,34,642.75,1592.99,1417.27,551.94,47.75,520.66,8.5031,38.67,23.2777
49,182,33,643.19,1602.6,1427.34,551.73,47.96,519.91,8.4748,38.62,23.0867
49,183,32,642.75,1591.31,1411.85,552.4,47.94,520.32,8.4982,38.5,23.1203
49,184,31,642.9,1591.54,1420.59,552.0,47.87,520.21,8.5173,38.61,23.0887
49,185,30,642.74,1596.08,1417.62,551.74,47.91,520.01,8.5033,38.53,23.2249
49,186,29,642.97,1597.13,1417.4,551.98,47.81,520.91,8.515,38.62,23.0599
49,187,28,643.46,1598.97,1414.84,553.18,47.78,520.28,8.4991,38.53,23.2028
49,188,27,642.66,1589.6,1422.8,551.43,47.95,520.73,8.4925,38.39,23.0949
49,189,26,642.79,1595.15,1420.13,552.06,48.02,520.37,8.4859,38.58,23.2186
49,190,25,642.74,1600.09,1418.94,551.23,47.96,520.76,8.4972,38.56,23.1198
49,191,24,643.79,1592.77,1428.35,552.3,47.82,520.13,8.4903,38.63,23.1865
49,192,23,642.7,1598.82,1425.99,552.05,48.0,520.68,8.5033,38.61,23.2251
49,193,22,643.75,1600.14,1423.97,551.95,47.94,520.37,8.5273,38.61,23.1785
49,194,21,643.25,1594.99,1428.22,551.89,48.06,519.78,8.4601,38.66,23.0321
49,195,20,643.82,1604.4,1427.23,551.28,48.03,519.93,8.4918,38.56,23.0371
49,196,19,643.29,1593.68,1424.58,551.78,48.0,520.37,8.4966,38.55,23.2057
49,197,18,643.44,1600.98,1428.75,551.58,48.15,520.32,8.5141,38.44,23.1146
49,198,17,643.59,1598.16,1426.73,551.21,48.17,520.02,8.5064,38.66,23.1804
49,199,16,643.91,1594.75,1425.14,552.13,47.92,519.61,8.4862,38.55,23.1165
49,200,15,643.4,1597.43,1425.16,551.23,48.11,519.85,8.4963,38.39,23.1005
49,201,14,643.55,1600.32,1423.72,552.66,47.92,520.29,8.4657,38.55,23.1569
49,202,13,643.26,1599.96,1435.41,551.41,48.11,520.21,8.5148,38.63,23.1576
49,203,12,643.58,1596.89,1424.97,551.76,48.01,520.1,8.5472,38.57,23.014
49,204,11,643.64,1590.75,1423.68,551.43,48.1,519.26,8.5561,38.55,23.1325
49,205,10,642.99,1603.6,1425.09,551.9,47.99,519.77,8.5413,38.64,23.065
49,206,9,643.48,1603.09,1426.65,552.05,48.31,519.85,8.5527,38.55,22.9967
49,207,8,643.72,1596.69,1423.79,551.2,48.18,519.41,8.508,38.57,23.0009
49,208,7,643.2,1594.51,1431.92,551.96,48.23,520.1,8.5142,38.5,23.136
49,209,6,644.08,1604.93,1418.24,551.75,47.95,519.6,8.4972,38.5,23.1663
49,210,5,643.57,1596.47,1433.41,551.49,48.12,519.7,8.4965,38.64,23.1973
49,211,4,643.48,1605.85,1433.55,551.37,48.16,519.72,8.5333,38.44,23.1226
49,212,3,643.34,1598.92,1428.57,551.34,48.03,519.88,8.5116,38.5,23.1368
49,213,2,643.8,1597.25,1428.56,551.71,48.26,519.54,8.5363,38.45,23.0635
49,214,1,643.64,1599.32,1427.87,550.97,48.16,519.02,8.5176,38.46,23.1829
49,215,0,644.2,1593.84,1433.24,550.72,48.26,519.25,8.5046,38.46,23.0171
50,1,197,642.12,1582.5,1400.44,553.76,47.31,521.97,8.4366,38.96,23.3947
50,2,196,642.62,1589.9,1404.14,554.52,47.31,522.27,8.4211,38.91,23.4594
50,3,195,642.55,1582.75,1403.42,554.26,47.41,522.4,8.3931,38.97,23.323
50,4,194,642.61,1586.91,1403.46,554.56,47.46,522.25,8.4286,38.91,23.3886
50,5,193,642.41,1589.7,1401.43,554.26,47.33,522.1,8.4295,38.98,23.334
50,6,192,642.46,1585.34,1402.43,553.63,47.48,521.56,8.4073,38.87,23.2987
50,7,191,642.37,1584.77,1402.34,553.91,47.3,521.59,8.3972,39.04,23.4
50,8,190,642.38,1585.62,1401.11,554.15,47.38,522.31,8.4477,38.88,23.3771
50,9,189,642.54,1581.7,1398.03,553.67,47.37,522.18,8.4103,38.95,23.349
50,10,188,642.33,1585.82,1395.96,554.58,47.26,521.43,8.4169,38.81,23.2714
50,11,187,642.05,1578.46,1396.43,553.38,47.4,521.57,8.3979,38.81,23.3106
50,12,186,642.76,1581.49,1400.18,554.42,47.34,522.23,8.4528,38.84,23.3407
50,13,185,642.6,1576.37,1398.64,553.14,47.4,521.87,8.4003,38.85,23.3102
50,14,184,641.95,1588.64,1406.48,553.63,47.43,521.76,8.4072,38.95,23.3548
50,15,183,642.19,1588.83,1399.52,553.72,47.25,522.36,8.4295,38.96,23.346
50,16,182,641.81,1584.15,1405.48,553.85,47.43,521.75,8.4279,38.89,23.288
50,17,181,642.83,1585.08,1402.0,554.4,47.41,521.77,8.4252,38.83,23.2551
50,18,180,642.47,1582.63,1401.72,553.74,47.3,522.45,8.418,38.9,23.441
50,19,179,642.67,1585.14,1404.04,554.12,47.49,522.02,8.4178,39.02,23.3642
50,20,178,642.42,1583.58,1399.71,554.51,47.46,521.68,8.4347,38.82,23.4585
50,21,177,642.56,1585.06,1412.19,554.43,47.35,521.46,8.419,39.0,23.3518
50,22,176,642.39,1584.2,1407.2,554.04,47.41,521.47,8.4218,38.76,23.3956
50,23,175,642.83,1593.36,1400.32,553.53,47.48,521.89,8.3873,38.99,23.4109
50,24,174,642.73,1580.39,1400.53,554.31,47.32,521.94,8.3854,38.96,23.3642
50,25,173,642.4,1589.16,1399.42,553.25,47.41,521.98,8.4174,38.98,23.3005
50,26,172,642.74,1579.32,1397.69,554.16,47.43,521.98,8.4121,38.81,23.3646
50,27,171,642.46,1586.65,1402.83,553.98,47.36,521.67,8.4403,38.94,23.3186
50,28,170,642.28,1586.5,1407.03,553.44,47.46,521.59,8.4091,38.91,23.3449
50,29,169,642.92,1591.07,1399.2,553.96,47.34,521.57,8.4099,38.91,23.3521
50,30,168,642.62,1590.45,1407.7,554.18,47.25,522.31,8.4132,38.99,23.1615
50,31,167,642.46,1584.46,1408.24,553.98,47.18,521.49,8.4105,38.91,23.3103
50,32,166,642.63,1589.42,1399.63,553.37,47.44,522.26,8.3881,39.0,23.3352
50,33,165,642.14,1582.13,1405.19,553.22,47.51,521.78,8.4352,38.82,23.3546
50,34,164,642.82,1582.82,1408.77,554.05,47.34,522.29,8.4409,38.98,23.3735
50,35,163,642.12,1590.81,1400.34,553.18,47.3,521.23,8.3706,38.9,23.3269
50,36,162,642.38,1586.38,1403.16,554.13,47.42,522.38,8.4335,38.95,23.4361
50,37,161,642.66,1591.79,1401.3,554.6,47.47,521.68,8.4158,38.8,23.3016
50,38,160,642.28,1587.84,1404.96,553.6,47.33,522.12,8.4467,38.99,23.344
50,39,159,642.21,1586.89,1404.47,554.31,47.48,521.96,8.4424,38.91,23.319
50,40,158,643.19,1587.36,1398.9,554.35,47.3,522.31,8.4504,38.95,23.3161
50,41,157,642.47,1584.96,1406.08,554.03,47.44,522.05,8.3822,38.83,23.3256
50,42,156,641.82,1585.3,1399.3,554.38,47.13,522.17,8.418,38.8,23.4777
50,43,155,642.39,1589.71,1410.44,553.41,47.32,522.44,8.4232,38.7,23.3443
50,44,154,642.07,1590.7,1403.72,553.84,47.43,521.9,8.4063,38.89,23.3815
50,45,153,641.8,1592.23,1401.26,553.56,47.19,521.73,8.3988,38.95,23.3749
50,46,152,642.26,1586.46,1404.42,553.29,47.41,521.8,8.4241,38.96,23.3982
50,47,151,642.78,1594.91,1404.75,553.26,47.48,522.25,8.438,38.94,23.253
50,48,150,642.22,1580.13,1403.97,553.98,47.43,522.09,8.4472,38.9,23.3085
50,49,149,642.85,1586.51,1403.74,553.53,47.38,521.63,8.403,38.91,23.1514
50,50,148,642.17,1593.23,1396.05,554.17,47.63,521.69,8.4304,38.84,23.38
50,51,147,642.12,1588.94,1408.59,553.5,47.28,521.81,8.3951,38.99,23.1953
50,52,146,642.16,1585.63,1410.41,554.02,47.34,521.97,8.41,38.95,23.4115
50,53,145,642.53,1587.93,1401.62,553.98,47.65,521.8,8.4355,38.99,23.3295
50,54,144,642.03,1586.26,1407.92,553.54,47.33,521.19,8.4345,38.93,23.4203
50,55,143,641.89,1587.63,1410.24,554.04,47.45,521.23,8.45,38.76,23.3948
50,56,142,642.45,1583.2,1408.51,554.6,47.39,521.43,8.4518,38.96,23.2727
50,57,141,643.12,1584.99,1398.91,553.92,47.51,522.1,8.4159,38.78,23.3328
50,58,140,642.32,1586.96,1404.61,553.8,47.18,521.81,8.4207,39.02,23.3168
50,59,139,642.72,1586.05,1400.68,553.96,47.23,522.11,8.3832,38.81,23.3355
50,60,138,642.44,1589.24,1416.54,553.12,47.32,521.79,8.4086,38.86,23.3714
50,61,137,642.39,1584.21,1404.19,553.94,47.4,521.9,8.4312,38.94,23.3841
50,62,136,642.64,1597.04,1403.63,553.31,47.53,522.24,8.4157,39.14,23.2324
50,63,135,642.14,1589.99,1410.05,553.37,47.37,521.23,8.4236,38.79,23.3751
50,64,134,642.21,1592.14,1403.64,553.14,47.4,521.71,8.4281,38.91,23.3434
50,65,133,642.24,1585.01,1405.13,553.69,47.24,522.19,8.4537,38.98,23.2149
50,66,132,642.52,1584.84,1407.86,553.52,47.58,521.98,8.4272,38.96,23.2587
50,67,131,642.55,1592.28,1406.93,553.16,47.23,520.86,8.4347,38.88,23.3006
50,68,130,642.52,1585.26,1402.78,553.42,47.19,521.31,8.4391,38.91,23.327
50,69,129,642.29,1581.25,1409.86,553.25,47.28,522.2,8.4336,39.08,23.4135
50,70,128,642.46,1586.49,1409.26,554.94,47.5,521.67,8.4552,39.05,23.2842
50,71,127,642.0,1588.12,1399.37,553.54,47.53,521.72,8.4144,38.9,23.3808
50,72,126,642.42,1584.73,1404.86,553.8,47.59,522.04,8.4021,38.89,23.3863
50,73,125,642.63,1586.71,1400.6,554.14,47.43,521.39,8.4378,38.67,23.2567
50,74,124,642.79,1587.78,1405.16,554.46,47.26,521.78,8.4015,38.73,23.3033
50,75,123,642.6,1593.14,1396.47,554.63,47.44,521.63,8.4256,38.93,23.3008
50,76,122,642.87,1590.79,1407.75,554.06,47.47,521.55,8.4664,38.96,23.352
50,77,121,642.07,1584.43,1405.78,553.61,47.44,521.84,8.413,38.87,23.2678
50,78,120,642.59,1586.9,1406.29,553.91,47.35,521.41,8.4072,38.72,23.4196
50,79,119,642.51,1589.88,1406.79,553.97,47.49,522.02,8.3685,38.95,23.2316
50,80,118,642.53,1584.91,1408.52,554.29,47.62,521.71,8.427,38.85,23.3824
50,81,117,642.91,1584.75,1405.41,553.9,47.46,521.32,8.4206,38.84,23.365
50,82,116,642.44,1587.53,1407.61,553.88,47.36,522.18,8.4279,38.83,23.3956
50,83,115,642.81,1584.97,1406.28,553.05,47.5,521.28,8.4171,38.69,23.2507
50,84,114,642.86,1594.21,1401.17,553.17,47.43,521.7,8.4153,38.89,23.1871
50,85,113,642.52,1587.23,1414.25,553.96,47.57,521.68,8.3936,38.87,23.2868
50,86,112,642.6,1589.77,1408.59,553.28,47.45,521.41,8.4459,39.05,23.3112
50,87,111,642.8,1590.97,1402.2,553.29,47.45,521.54,8.4213,39.04,23.2808
50,88,110,642.57,1596.7,1400.16,554.13,47.51,521.52,8.429,38.84,23.2388
50,89,109,642.43,1588.87,1415.58,553.88,47.31,521.85,8.4376,38.8,23.288
50,90,108,642.6,1593.47,1410.18,554.29,47.46,521.27,8.4483,38.76,23.281
50,91,107,642.48,1594.0,1403.91,553.26,47.54,521.5,8.4339,38.96,23.3141
50,92,106,642.76,1590.0,1401.25,553.57,47.45,521.21,8.4334,38.8,23.4373
50,93,105,642.43,1584.14,1407.75,553.86,47.36,521.06,8.4146,38.77,23.2351
50,94,104,643.02,1589.56,1406.51,554.09,47.52,521.76,8.4371,38.72,23.3616
50,95,103,642.61,1589.19,1400.61,553.72,47.63,521.59,8.4572,38.86,23.2087
50,96,102,643.01,1584.82,1407.66,553.88,47.67,520.95,8.4468,38.74,23.3042
50,97,101,642.26,1586.61,1412.3,553.01,47.54,521.46,8.4492,38.76,23.2788
50,98,100,642.38,1592.25,1415.75,553.75,47.45,521.31,8.4741,38.83,23.3351
50,99,99,642.39,1585.49,1405.87,553.01,47.35,521.39,8.4572,39.02,23.3337
50,100,98,642.38,1588.59,1411.1,553.32,47.61,521.2,8.4043,38.87,23.218
50,101,97,642.85,1592.22,1401.11,553.13,47.49,521.52,8.4367,38.9,23.2263
50,102,96,642.39,1582.43,1414.12,553.38,47.6,522.0,8.4199,38.79,23.2869
50,103,95,642.03,1589.44,1406.72,553.31,47.53,521.37,8.4632,38.63,23.3116
50,104,94,642.36,1582.35,1405.23,553.76,47.67,521.29,8.4417,39.01,23.2998
50,105,93,642.69,1586.81,1404.16,553.88,47.46,521.52,8.4503,38.96,23.1933
50,106,92,642.86,1595.04,1412.43,553.63,47.47,521.34,8.4337,38.68,23.3613
50,107,91,642.41,1585.63,1406.48,553.02,47.71,521.35,8.4257,38.76,23.2578
50,108,90,642.56,1586.63,1403.55,554.17,47.38,521.79,8.405,38.89,23.4082
50,109,89,643.16,1592.98,1402.06,552.92,47.62,521.45,8.4259,38.75,23.2252
50,110,88,642.54,1589.83,1409.9,553.33,47.59,521.61,8.4337,39.05,23.2011
50,111,87,642.35,1583.83,1411.36,554.03,47.48,520.8,8.4407,38.8,23.2918
50,112,86,642.7,1593.62,1411.73,553.65,47.57,521.4,8.4403,38.7,23.3406
50,113,85,642.58,1594.04,1407.39,553.47,47.66,521.29,8.4579,38.81,23.3687
50,114,84,642.45,1581.39,1410.59,553.53,47.62,521.1,8.4139,38.84,23.2916
50,115,83,642.68,1587.94,1408.14,553.7,47.55,521.5,8.415,38.75,23.2829
50,116,82,642.65,1590.26,1409.13,553.65,47.52,521.71,8.4735,38.77,23.2517
50,117,81,642.46,1595.36,1405.92,553.18,47.6,521.34,8.4447,38.57,23.2391
50,118,80,642.47,1584.45,1404.53,553.45,47.35,521.26,8.415,38.94,23.3091
50,119,79,643.12,1590.39,1406.79,553.14,47.4,521.22,8.4504,38.86,23.2776
50,120,78,642.67,1583.85,1399.52,553.37,47.57,521.28,8.4601,38.78,23.3392
50,121,77,642.58,1594.4,1407.05,553.03,47.63,521.52,8.4468,38.74,23.3172
50,122,76,642.91,1586.67,1412.8,553.46,47.52,521.62,8.4333,38.8,23.2134
50,123,75,643.01,1578.72,1411.24,553.45,47.58,521.57,8.4162,38.84,23.3588
50,124,74,642.72,1594.11,1411.57,553.61,47.78,520.68,8.4797,39.02,23.257
50,125,73,642.91,1594.05,1407.09,553.17,47.57,521.27,8.4409,38.85,23.1987
50,126,72,642.93,1593.66,1408.19,553.54,47.51,521.92,8.4659,38.8,23.295
50,127,71,642.73,1586.43,1410.09,552.97,47.55,521.88,8.413,38.69,23.2201
50,128,70,642.85,1587.73,1410.21,552.69,47.6,521.25,8.4194,38.6,23.2817
50,129,69,642.82,1591.14,1416.38,553.37,47.64,520.99,8.4504,38.67,23.2955
50,130,68,642.99,1598.6,1414.89,553.18,47.56,520.95,8.4192,38.7,23.3214
50,131,67,642.42,1588.11,1415.53,553.26,47.7,520.87,8.469,38.78,23.266
50,132,66,642.87,1591.02,1414.88,552.39,47.53,520.99,8.4624,38.78,23.2801
50,133,65,643.07,1590.9,1405.64,553.15,47.56,521.18,8.4557,38.71,23.3598
50,134,64,642.75,1594.49,1414.12,553.32,47.54,521.63,8.4541,38.81,23.3491
50,135,63,642.9,1596.24,1410.8,552.8,47.58,521.08,8.4656,38.81,23.2899
50,136,62,643.54,1595.47,1411.44,552.72,47.45,520.49,8.4413,38.95,23.226
50,137,61,643.11,1585.13,1407.97,553.02,47.68,521.11,8.4157,38.77,23.2591
50,138,60,643.52,1597.84,1420.15,552.91,47.48,521.05,8.4711,38.62,23.2523
50,139,59,642.64,1587.2,1408.46,553.37,47.62,520.51,8.4661,38.75,23.1872
50,140,58,642.96,1592.7,1414.87,552.62,47.58,521.36,8.4336,38.73,23.3439
50,141,57,642.44,1586.14,1414.46,553.24,47.72,521.55,8.3914,38.81,23.2952
50,142,56,643.51,1592.92,1417.52,553.06,47.77,521.39,8.5048,38.7,23.2388
50,143,55,642.26,1596.39,1410.7,552.72,47.66,521.42,8.4267,38.74,23.219
50,144,54,642.17,1598.41,1413.07,553.16,47.74,520.89,8.4727,38.79,23.247
50,145,53,643.11,1585.16,1407.11,552.86,47.6,521.28,8.46,38.93,23.3105
50,146,52,642.84,1592.44,1411.11,553.19,47.54,521.1,8.4544,38.76,23.3391
50,147,51,643.04,1592.47,1409.15,553.02,47.74,521.37,8.504,38.51,23.2651
50,148,50,642.13,1593.57,1407.7,552.1,47.62,522.19,8.4743,38.6,23.3118
50,149,49,643.01,1584.21,1410.61,552.38,47.59,521.54,8.4385,38.69,23.2573
50,150,48,643.37,1590.63,1413.01,553.05,47.52,521.4,8.4752,38.51,23.1816
50,151,47,642.49,1590.38,1415.17,553.09,47.6,520.74,8.4393,38.72,23.3047
50,152,46,642.71,1594.38,1415.78,553.31,47.72,520.8,8.46,38.62,23.201
50,153,45,642.6,1586.45,1407.55,553.0,47.71,520.96,8.4432,38.6,23.193
50,154,44,643.09,1597.35,1416.92,553.56,47.68,520.53,8.458,38.73,23.2003
50,155,43,642.42,1593.18,1416.79,553.14,47.59,520.99,8.4548,38.69,23.2141
50,156,42,642.5,1593.73,1408.39,552.7,47.6,520.94,8.4758,38.72,23.1351
50,157,41,643.28,1594.64,1415.82,553.21,47.85,521.09,8.4821,38.56,23.2534
50,158,40,642.75,1598.37,1418.15,552.23,47.5,520.71,8.4579,38.44,23.2506
50,159,39,643.15,1596.77,1415.76,552.53,47.74,520.73,8.4731,38.68,23.2233
50,160,38,642.79,1590.19,1419.36,552.84,47.7,520.92,8.5081,38.62,23.2034
50,161,37,643.26,1591.34,1415.91,552.09,47.75,520.82,8.4611,38.85,23.2393
50,162,36,643.31,1596.57,1419.83,553.14,47.93,520.62,8.4701,38.75,23.1573
50,163,35,643.55,1588.15,1418.66,553.08,47.71,521.01,8.4401,38.66,23.2479
50,164,34,642.98,1593.81,1416.02,552.5,47.98,520.65,8.4823,38.62,23.2171
50,165,33,643.32,1597.08,1424.74,552.64,47.75,520.62,8.4687,38.66,23.2858
50,166,32,643.26,1597.49,1415.92,552.7,47.69,521.1,8.4701,38.8,23.1589
50,167,31,643.01,1593.06,1414.23,553.02,47.99,521.05,8.4827,38.64,23.1266
50,168,30,643.47,1598.0,1423.54,553.2,47.74,520.75,8.4962,38.42,23.0698
